,session_id,user_id,timestamp,action_type,item_id,impressions,list_reference_item,pos_item_id,clicked
8733,3de6e23879eaf,EYMHF9JX86AS,1541388843,clickout item,478121,"['104880', '478121', '109351', '150138', '1797509', '477996', '153550', '5659850', '4304686', '104650', '104809', '326731', '4155306', '104949', '104776', '4342016', '4345728', '104917', '829671', '104735', '109350', '2004649', '1668389', '5822266', '1477057']","['', '', '', '', '']",1,1.0
8734,4bdc9c796489f,4SMW6GEX10LF,1541524568,clickout item,104761,"['104761', '95685', '104698', '3148916', '97505', '104565', '95794', '5497220', '105014', '5822734', '104788', '477986', '5659850', '105002', '109332', '104706', '478871', '326731', '109342', '132255', '655686', '919457', '104811', '130771', '104880']","['', '', '', '', '']",0,1.0
8735,4dcf178fb376f,RT4K1UOKCH0A,1541226965,clickout item,150138,"['5659850', '150138', '326731', '105014', '478121', '104558', '104880', '1319947', '104838', '3148916', '104800', '4342016', '5028116', '5874900', '104639', '4415314', '5507706', '104809', '104765', '4345728', '104949', '6452448', '5594652', '4327354', '5066908']","['', '', '', '', '']",1,1.0
8736,4dcf178fb376f,RT4K1UOKCH0A,1541227258,clickout item,4342016,"['5659850', '150138', '326731', '105014', '478121', '104558', '104880', '1319947', '104838', '3148916', '104800', '4342016', '5028116', '5874900', '104639', '4415314', '5507706', '104809', '104765', '4345728', '104949', '6452448', '5594652', '4327354', '5066908']","['150138', '', '', '', '']",11,1.0
8737,4dcf178fb376f,RT4K1UOKCH0A,1541227652,clickout item,4345728,"['5659850', '150138', '326731', '105014', '478121', '104558', '104880', '1319947', '104838', '3148916', '104800', '4342016', '5028116', '5874900', '104639', '4415314', '5507706', '104809', '104765', '4345728', '104949', '6452448', '5594652', '4327354', '5066908']","['150138', '4342016', '', '', '']",19,1.0
8738,4dcf178fb376f,RT4K1UOKCH0A,1541227733,clickout item,5594652,"['5659850', '150138', '326731', '105014', '478121', '104558', '104880', '1319947', '104838', '3148916', '104800', '4342016', '5028116', '5874900', '104639', '4415314', '5507706', '104809', '104765', '4345728', '104949', '6452448', '5594652', '4327354', '5066908']","['150138', '4342016', '4345728', '', '']",22,1.0
8739,4dcf178fb376f,RT4K1UOKCH0A,1541228687,clickout item,951687,"['4632600', '4327354', '951687', '3590712', '4155306', '5435302', '104990', '104558', '104838', '150138', '478121', '1319947', '5507706', '5659850', '104800', '4342016', '5874900', '104809', '104650', '4345728', '104949', '5066908', '5497220', '97505', '843141']","['150138', '4342016', '4345728', '5594652', '']",2,1.0
8740,4dcf178fb376f,RT4K1UOKCH0A,1541228831,clickout item,5435302,"['4632600', '4327354', '951687', '3590712', '4155306', '5435302', '104990', '104558', '104838', '150138', '478121', '1319947', '5507706', '5659850', '104800', '4342016', '5874900', '104809', '104650', '4345728', '104949', '5066908', '5497220', '97505', '843141']","['150138', '4342016', '4345728', '5594652', '951687']",5,1.0
8741,4dcf178fb376f,RT4K1UOKCH0A,1541231432,clickout item,3817356,"['3817356', '3249804', '5737270', '5594652', '5433480', '104639', '3904512', '5028116', '1475717', '5196406', '6861472', '3249257', '3152234', '5016850', '5874900', '3378261', '4342016', '5150678', '3874892', '3477940', '6714254', '4415314', '8428074', '3497814', '2242038']","['150138', '4342016', '4345728', '5594652', '951687']",0,1.0
8742,4dcf178fb376f,RT4K1UOKCH0A,1541231856,clickout item,104681,"['104681', '104838', '104558', '5507706', '3148916', '97505', '4389950', '104790', '109350', '2924213', '104800', '150138', '478121', '1319947', '5659850', '4342016', '5874900', '104809', '4345728', '104949', '4327354', '5066908', '5497220', '4155306', '843141']","['150138', '4342016', '4345728', '5594652', '951687']",0,1.0
8743,4dcf178fb376f,RT4K1UOKCH0A,1541231999,clickout item,104681,"['104681', '104838', '104558', '5507706', '3148916', '97505', '4389950', '104790', '109350', '2924213', '104800', '150138', '478121', '1319947', '5659850', '4342016', '5874900', '104809', '4345728', '104949', '4327354', '5066908', '5497220', '4155306', '843141']","['150138', '4342016', '4345728', '5594652', '951687']",0,1.0
8744,4dcf178fb376f,RT4K1UOKCH0A,1541232000,clickout item,104681,"['104681', '104838', '104558', '5507706', '3148916', '97505', '4389950', '104790', '109350', '2924213', '104800', '150138', '478121', '1319947', '5659850', '4342016', '5874900', '104809', '4345728', '104949', '4327354', '5066908', '5497220', '4155306', '843141']","['150138', '4342016', '4345728', '5594652', '951687']",0,1.0
8745,4dcf178fb376f,RT4K1UOKCH0A,1541232002,clickout item,104681,"['104681', '104838', '104558', '5507706', '3148916', '97505', '4389950', '104790', '109350', '2924213', '104800', '150138', '478121', '1319947', '5659850', '4342016', '5874900', '104809', '4345728', '104949', '4327354', '5066908', '5497220', '4155306', '843141']","['150138', '4342016', '4345728', '5594652', '951687']",0,1.0
8746,4dcf178fb376f,RT4K1UOKCH0A,1541232003,clickout item,104681,"['104681', '104838', '104558', '5507706', '3148916', '97505', '4389950', '104790', '109350', '2924213', '104800', '150138', '478121', '1319947', '5659850', '4342016', '5874900', '104809', '4345728', '104949', '4327354', '5066908', '5497220', '4155306', '843141']","['150138', '4342016', '4345728', '5594652', '951687']",0,1.0
8747,4dcf178fb376f,RT4K1UOKCH0A,1541232008,clickout item,104681,"['104681', '104838', '104558', '5507706', '3148916', '97505', '4389950', '104790', '109350', '2924213', '104800', '150138', '478121', '1319947', '5659850', '4342016', '5874900', '104809', '4345728', '104949', '4327354', '5066908', '5497220', '4155306', '843141']","['150138', '4342016', '4345728', '5594652', '951687']",0,1.0
8748,5524c72b9673a,11AFOHKL92U0,1541154500,interaction item info,1670475,,"['', '', '', '', '']",-1,0.0
8749,5524c72b9673a,11AFOHKL92U0,1541154539,interaction item info,4041114,,"['1670475', '', '', '', '']",-1,0.0
8750,5524c72b9673a,11AFOHKL92U0,1541154610,interaction item info,2068758,,"['1670475', '4041114', '', '', '']",-1,0.0
8751,5524c72b9673a,11AFOHKL92U0,1541154870,interaction item info,6358362,,"['1670475', '4041114', '2068758', '', '']",-1,0.0
8752,5524c72b9673a,11AFOHKL92U0,1541154903,interaction item info,5155978,,"['1670475', '4041114', '2068758', '6358362', '']",-1,0.0
8753,5524c72b9673a,11AFOHKL92U0,1541154930,interaction item info,5155978,,"['1670475', '4041114', '2068758', '6358362', '5155978']",-1,0.0
8754,5524c72b9673a,11AFOHKL92U0,1541155040,interaction item info,104881,,"['1670475', '4041114', '2068758', '6358362', '5155978']",-1,0.0
8755,5524c72b9673a,11AFOHKL92U0,1541155135,interaction item info,5958544,,"['1670475', '4041114', '2068758', '6358362', '5155978']",-1,0.0
8756,5524c72b9673a,11AFOHKL92U0,1541155289,interaction item info,918935,,"['1670475', '4041114', '2068758', '6358362', '5155978']",-1,0.0
8757,5524c72b9673a,11AFOHKL92U0,1541155321,interaction item info,925259,,"['1670475', '4041114', '2068758', '6358362', '5155978']",-1,0.0
8758,5524c72b9673a,11AFOHKL92U0,1541155361,interaction item info,925259,,"['1670475', '4041114', '2068758', '6358362', '5155978']",-1,0.0
8759,5524c72b9673a,11AFOHKL92U0,1541155547,interaction item info,925259,,"['1670475', '4041114', '2068758', '6358362', '5155978']",-1,0.0
8760,76fa95cdfc07b,QWB3U0EVYRXN,1541113656,clickout item,1223390,"['1223390', '150138', '1668389', '4345728', '3224362', '623276', '1319947', '478691', '104677', '655696', '5015898', '104648', '104880', '326731', '477996', '478121', '3148916', '5659850', '4415314', '6452448', '104917', '153550', '104809', '104558', '104650']","['', '', '', '', '']",0,1.0
8761,77a418ca12db2,1ISF7JDFMBYG,1541440013,clickout item,5822734,"['5822734', '111534', '3148916', '104800', '104838', '104558', '104706', '104776', '104990', '118472', '4389950', '95794', '104949', '97505', '104793', '109350', '106942', '95685', '104565', '104681', '109337', '843141', '1057862', '104645', '97584']","['', '', '', '', '']",0,1.0
8762,77a418ca12db2,1ISF7JDFMBYG,1541440084,interaction item info,1223382,,"['5822734', '', '', '', '']",-1,0.0
8763,77a418ca12db2,1ISF7JDFMBYG,1541440084,clickout item,1223382,"['1223382', '104838', '118472', '104645', '104800', '326716', '104558', '104706', '104776', '104990', '104949', '2281300', '97505', '104793', '1204548', '109350', '106942', '104882', '655691', '104790', '106405', '95685', '104565', '104681', '104941']","['5822734', '', '', '', '']",0,1.0
8764,78c66b55f2bcf,YDLOUW1X0OBH,1541252258,clickout item,2733700,"['2733700', '2860914', '3249257', '5493194', '104645', '153550', '1713735', '4556616', '4626720', '8256462', '962533', '104900', '4498978', '1888825', '3249804', '5722428', '926343', '104780', '104838', '3145592', '104882', '5150678', '6794024', '104639', '3877096']","['', '', '', '', '']",0,1.0
8765,78c66b55f2bcf,YDLOUW1X0OBH,1541252419,clickout item,5493194,"['2733700', '2860914', '3249257', '5493194', '104645', '153550', '1713735', '4556616', '4626720', '8256462', '962533', '104900', '4498978', '1888825', '3249804', '5722428', '926343', '104780', '104838', '3145592', '104882', '5150678', '6794024', '104639', '3877096']","['2733700', '', '', '', '']",3,1.0
8766,78c66b55f2bcf,YDLOUW1X0OBH,1541252522,interaction item info,8256462,,"['2733700', '5493194', '', '', '']",-1,0.0
8767,78c66b55f2bcf,YDLOUW1X0OBH,1541252540,clickout item,8256462,"['2733700', '2860914', '3249257', '5493194', '104645', '153550', '1713735', '4556616', '4626720', '8256462', '962533', '104900', '4498978', '1888825', '3249804', '5722428', '926343', '104780', '104838', '3145592', '104882', '5150678', '6794024', '104639', '3877096']","['2733700', '5493194', '8256462', '', '']",9,1.0
8768,78c66b55f2bcf,YDLOUW1X0OBH,1541252635,clickout item,8256462,"['2733700', '2860914', '3249257', '5493194', '104645', '153550', '1713735', '4556616', '4626720', '8256462', '962533', '104900', '4498978', '1888825', '3249804', '5722428', '926343', '104780', '104838', '3145592', '104882', '5150678', '6794024', '104639', '3877096']","['2733700', '5493194', '8256462', '8256462', '']",9,1.0
8769,78c66b55f2bcf,YDLOUW1X0OBH,1541252666,clickout item,104838,"['2733700', '2860914', '3249257', '5493194', '104645', '153550', '1713735', '4556616', '4626720', '8256462', '962533', '104900', '4498978', '1888825', '3249804', '5722428', '926343', '104780', '104838', '3145592', '104882', '5150678', '6794024', '104639', '3877096']","['2733700', '5493194', '8256462', '8256462', '8256462']",18,1.0
8770,7ab4cd1b881dc,MZK20HDWXWRE,1541387558,clickout item,3761170,"['4415314', '4342016', '5874900', '4454760', '2242038', '104639', '3477940', '5594652', '1475717', '478691', '3231835', '104677', '3497814', '4345728', '7741706', '3761170', '5015898', '5196406', '3249257', '1319947', '150138', '5708658', '478876', '5433480', '7118054']","['', '', '', '', '']",15,1.0
8771,7d3451a3a5410,EVOZXYCWY40K,1541442089,clickout item,5433480,"['478691', '4454760', '5874900', '3477940', '3497814', '3249257', '2242038', '5594652', '4342016', '104639', '3231835', '104677', '5015898', '5155978', '7302096', '1475717', '3761170', '5196406', '5433480', '5016850', '5028116', '4274266', '4345728', '3904512', '1156283']","['', '', '', '', '']",18,1.0
8772,9bd1db81b4855,JBEKL9JIWOXM,1541192132,clickout item,9446354,"['1717829', '2734599', '4087560', '3943824', '6680752', '5485452', '4549880', '3381040', '2588782', '655686', '3249276', '10530438', '104983', '1367822', '5878734', '9446354', '919457', '5960814', '3957818', '4467766', '1994909', '6538444', '8423508', '9099264', '1947355']","['', '', '', '', '']",15,1.0
8773,9bd1db81b4855,JBEKL9JIWOXM,1541192203,clickout item,4549880,"['1717829', '2734599', '4087560', '3943824', '6680752', '5485452', '4549880', '3381040', '2588782', '655686', '3249276', '10530438', '104983', '1367822', '5878734', '9446354', '919457', '5960814', '3957818', '4467766', '1994909', '6538444', '8423508', '9099264', '1947355']","['9446354', '', '', '', '']",6,1.0
8774,a320564971b72,04J7P4J8QNGG,1541033617,clickout item,5723646,"['104800', '104882', '5723646', '104789', '1890829', '130771', '150138', '104949', '2161422', '104735', '1770143', '1771981', '104558', '3497814', '1208722', '104913', '3219384', '104677', '95685', '2626948', '924697', '1743531', '2627243', '990413', '478011']","['', '', '', '', '']",2,1.0
8775,a320564971b72,04J7P4J8QNGG,1541033726,clickout item,104949,"['104800', '104882', '5723646', '104789', '1890829', '130771', '150138', '104949', '2161422', '104735', '1770143', '1771981', '104558', '3497814', '1208722', '104913', '3219384', '104677', '95685', '2626948', '924697', '1743531', '2627243', '990413', '478011']","['5723646', '', '', '', '']",7,1.0
8776,a624a021c2c65,Y8MOIM34M4SJ,1541131646,clickout item,104780,"['104780', '4626720', '6452448', '1797509', '1670475', '104565', '106405', '960255', '4327354', '5152360', '104776', '111534', '5822266', '3590712', '104900', '1329092', '477971', '109351', '1223390', '5066908', '2589266', '5723646', '109350', '4155306', '2284048']","['', '', '', '', '']",0,1.0
8777,a6cbb04eac4a0,1SH76AS2O3S7,1541465217,clickout item,3881244,"['3881244', '4155306', '153550', '104793', '104880', '150138', '326731', '478121', '3148916', '5659850', '105014', '477996', '5708658', '5152360', '104558', '104650', '95685', '104788', '5493194', '5507706', '4304686', '109350', '2281300', '97505', '1319947']","['', '', '', '', '']",0,1.0
8778,aacbd6adc1f63,8Z08TWHWWUAH,1541199973,clickout item,104877,"['104990', '4304686', '477996', '104877', '104650', '104677', '4849690', '5659850', '5066908', '1223390', '1890829', '2289804', '4454760', '5497220', '6861472', '326731', '477986', '4155306', '97504', '3477940', '3497814', '130771', '5594652', '4342016', '104558']","['', '', '', '', '']",3,1.0
8779,aacbd6adc1f63,8Z08TWHWWUAH,1541200007,clickout item,6861472,"['104990', '4304686', '477996', '104877', '104650', '104677', '4849690', '5659850', '5066908', '1223390', '1890829', '2289804', '4454760', '5497220', '6861472', '326731', '477986', '4155306', '97504', '3477940', '3497814', '130771', '5594652', '4342016', '104558']","['104877', '', '', '', '']",14,1.0
8780,ab8b7d5158199,JZY3KUIO89BY,1541031639,clickout item,1668389,"['4415314', '2242038', '150138', '4345728', '5708658', '623276', '890769', '2342182', '1668389', '3224362', '104735', '104866', '104650']","['', '', '', '', '']",8,1.0
8781,ac61d8f415951,ZUOF0W739AJ1,1541161618,clickout item,1223390,"['104990', '4304686', '104650', '106405', '477996', '5659850', '104877', '5066908', '4155306', '1223390', '104677', '5497220', '4454760', '3133151', '6861472', '951687', '3477940', '2289804', '104880', '5708658', '1671277', '150138', '655696', '4342016', '478121']","['', '', '', '', '']",9,1.0
8782,ac61d8f415951,ZUOF0W739AJ1,1541161696,clickout item,2289804,"['104990', '4304686', '104650', '106405', '477996', '5659850', '104877', '5066908', '4155306', '1223390', '104677', '5497220', '4454760', '3133151', '6861472', '951687', '3477940', '2289804', '104880', '5708658', '1671277', '150138', '655696', '4342016', '478121']","['1223390', '', '', '', '']",17,1.0
8783,ac61d8f415951,ZUOF0W739AJ1,1541161832,clickout item,5660226,"['326731', '477986', '4327354', '5433480', '5594652', '5660226', '104639', '4849690', '3249257', '2733700', '104866', '97505', '5874900', '104558', '2851664', '3148916', '95685', '104681', '4415314', '3904512', '4345728', '106942', '2004649', '153550', '1797509']","['1223390', '2289804', '', '', '']",5,1.0
8784,ac61d8f415951,ZUOF0W739AJ1,1541161957,clickout item,2733700,"['326731', '477986', '4327354', '5433480', '5594652', '5660226', '104639', '4849690', '3249257', '2733700', '104866', '97505', '5874900', '104558', '2851664', '3148916', '95685', '104681', '4415314', '3904512', '4345728', '106942', '2004649', '153550', '1797509']","['1223390', '2289804', '5660226', '', '']",9,1.0
8785,d185564184895,1N96HXQVYV2C,1541296313,clickout item,3133151,"['1668389', '3907862', '3133151', '1156283', '2891934', '5107768', '5178588', '2303306', '5701246', '4525082', '2221316']","['', '', '', '', '']",2,1.0
8786,de15f0597c157,072S7GOHMI3M,1541113001,clickout item,104881,"['109337', '6184226', '478871', '1770181', '925941', '5447376', '2851664', '9282934', '2303306', '2068758', '3152234', '2235364', '2626948', '104859', '5723646', '104793', '2342182', '4415314', '109342', '118472', '2005383', '104881', '925259', '109331', '3395384']","['', '', '', '', '']",21,1.0
8787,de15f0597c157,072S7GOHMI3M,1541113185,interaction item info,5849680,,"['104881', '', '', '', '']",-1,0.0
8788,df255c416f6bf,QQEACVA75K16,1541262694,interaction item info,8942966,,"['', '', '', '', '']",-1,0.0
8789,df255c416f6bf,QQEACVA75K16,1541262703,clickout item,8942966,"['2812980', '2647860', '4883504', '6428088', '8942966', '1992585', '6323650', '4498978', '4942724', '2707953', '3221746', '3112364', '2068758', '4304686', '1241599', '8227660', '104881', '4992372', '2561154', '8202550', '5152360', '104786', '1499479', '2851664', '1670475']","['8942966', '', '', '', '']",4,1.0
8790,ed71b3d26f718,654M71S1SIMT,1541111256,clickout item,111534,"['326731', '150138', '104880', '5659850', '3148916', '105014', '478121', '104917', '111534', '477996', '104558', '104650', '104648', '4345728', '104809', '6452448', '153550', '104645', '104800', '104788', '4327354', '5066908', '4342016', '1797509', '1319947']","['', '', '', '', '']",8,1.0
8791,06cf701332677,EITV6XON0ZEQ,1541469770,clickout item,5822734,"['5659850', '104698', '105014', '3148916', '104866', '5822734', '4327354', '478121', '4849690', '5066908', '104765', '95794', '104653', '4389950', '4550902', '477996', '3249276', '477986', '5439046', '153550', '8459162', '4286736', '1771225', '104856', '4087560']","['', '', '', '', '']",5,1.0
8792,06cf701332677,EITV6XON0ZEQ,1541469804,clickout item,4849690,"['5659850', '104698', '105014', '3148916', '104866', '5822734', '4327354', '478121', '4849690', '5066908', '104765', '95794', '104653', '4389950', '4550902', '477996', '3249276', '477986', '5439046', '153550', '8459162', '4286736', '1771225', '104856', '4087560']","['5822734', '', '', '', '']",8,1.0
8793,08b88abc663e9,44DJSEDRAGJZ,1541130971,clickout item,104648,"['104648', '106405', '5066908', '4327354', '109350', '2281300', '5507706', '5822266', '104809', '104790', '111534', '104949', '843141', '5493194', '6452448', '104681', '153550', '5435302', '1255025', '2788294', '104882', '104765', '97584', '3222526', '104554']","['', '', '', '', '']",0,1.0
8794,08b88abc663e9,44DJSEDRAGJZ,1541130998,clickout item,104648,"['104648', '106405', '5066908', '4327354', '109350', '2281300', '5507706', '5822266', '104809', '104790', '111534', '104949', '843141', '5493194', '6452448', '104681', '153550', '5435302', '1255025', '2788294', '104882', '104765', '97584', '3222526', '104554']","['104648', '', '', '', '']",0,1.0
8795,08b88abc663e9,44DJSEDRAGJZ,1541131094,interaction item info,1717829,,"['104648', '104648', '', '', '']",-1,0.0
8796,08b88abc663e9,44DJSEDRAGJZ,1541131146,interaction item info,5155978,,"['104648', '104648', '1717829', '', '']",-1,0.0
8797,08b88abc663e9,44DJSEDRAGJZ,1541131175,clickout item,1717829,"['5507706', '111534', '5493194', '6452448', '153550', '2788294', '104882', '97584', '3222526', '2289804', '655691', '118472', '477971', '97504', '104800', '104680', '5822734', '104900', '990413', '109340', '130772', '1223382', '326716', '6794024', '2924213']","['104648', '104648', '1717829', '5155978', '']",-1,1.0
8798,13275ee402991,IKTX578CC02F,1541536362,clickout item,2858820,"['8459162', '1477057', '104789', '960255', '3217002', '1770143', '2754760', '3994886', '2858820', '2284048', '326781', '5789164', '2188598', '5204272', '5722428', '2176300', '5485084', '5688194', '1241536', '2092780', '829671', '924697', '1241599', '5126858', '3250266']","['', '', '', '', '']",8,1.0
8799,13275ee402991,IKTX578CC02F,1541536650,clickout item,8459162,"['8459162', '1477057', '104789', '960255', '3217002', '1770143', '2754760', '3994886', '2858820', '2284048', '326781', '5789164', '2188598', '5204272', '5722428', '2176300', '5485084', '5688194', '1241536', '2092780', '829671', '924697', '1241599', '5126858', '3250266']","['2858820', '', '', '', '']",0,1.0
8800,187a95533e632,YDM1N95LHJLV,1541166901,clickout item,2734599,"['104565', '3148916', '5659850', '104880', '5497220', '104917', '2924213', '104866', '478121', '130771', '104811', '105014', '104698', '478096', '104788', '2734599', '477996', '104706', '104650', '104913', '3089034', '3533498', '104848', '95794', '478871']","['', '', '', '', '']",15,1.0
8801,1a4cb0bb9ed2c,NC3G50DEM6EQ,1541512247,clickout item,130772,"['130772', '3148916', '104800', '111534', '5822734', '2924213', '104811', '95685', '104558', '104793', '5507706', '5790750', '109339', '97505', '104680', '478096', '104838', '104990', '109353', '104788', '109350', '4389950', '97584', '104809', '843141']","['', '', '', '', '']",0,1.0
8802,222124c4f9464,0ZKMIB8RUL96,1541473573,clickout item,104565,"['3148916', '104788', '104565', '95685', '326731', '97584', '105014', '104838', '104809', '5659850', '104880', '104558', '97505', '104706', '5790750', '104800', '104698', '9317042', '104811', '109350', '95794', '104554', '5507706', '5763334', '104776']","['', '', '', '', '']",2,1.0
8803,30c283c7da18c,G0E51IN4UCFT,1541264803,interaction item info,1670475,,"['', '', '', '', '']",-1,0.0
8804,30c283c7da18c,G0E51IN4UCFT,1541264886,clickout item,4342016,"['104706', '104776', '1670475', '4274266', '4342016', '104882', '104949', '104800', '2342182', '104565', '150138', '104648', '109331', '3249257', '1668389', '104838', '97505', '5433480', '1890829', '4849690', '153550', '104681', '109350', '104790']","['1670475', '', '', '', '']",4,1.0
8805,30c283c7da18c,G0E51IN4UCFT,1541264940,clickout item,104648,"['104706', '104776', '1670475', '4274266', '4342016', '104882', '104949', '104800', '2342182', '104565', '150138', '104648', '109331', '3249257', '1668389', '104838', '97505', '5433480', '1890829', '4849690', '153550', '104681', '109350', '104790']","['1670475', '4342016', '', '', '']",11,1.0
8806,34cd32ed60f8f,Z8832I6HA4DJ,1541354973,clickout item,4342016,"['4342016', '4415314', '4454760', '150138', '4345728', '5874900', '3497814', '2242038', '104880', '105014', '111534', '478121', '3148916', '4800516', '5659850', '5708658', '104677', '477996', '104648', '5594652', '104558', '5493194', '6452448', '104776', '5066908']","['', '', '', '', '']",0,1.0
8807,3a4a98506cdd2,33E39S3B54AP,1541547992,clickout item,1797509,"['1797509', '104789', '829671', '1329092', '5723646', '1670475', '109351', '153551', '4155306', '2004649', '1771981', '6184226', '109331', '2627243', '3590712', '2161422', '153550', '1770181', '104900', '2068758', '2284048', '925941', '8128170', '1179630', '6452448']","['', '', '', '', '']",0,1.0
8808,4ed39f27b29fd,5LB4NE84I93P,1541180301,clickout item,5594652,"['4415314', '5874900', '2242038', '4454760', '4342016', '150138', '1475717', '104639', '5594652', '104677', '478691', '3231835', '3477940', '7741706', '5196406', '3249257', '4345728', '5433480', '5708658', '5028116', '1319947', '3761170', '3497814', '5015898', '3904512']","['', '', '', '', '']",8,1.0
8809,4ed39f27b29fd,5LB4NE84I93P,1541180305,clickout item,5594652,"['4415314', '5874900', '2242038', '4454760', '4342016', '150138', '1475717', '104639', '5594652', '104677', '478691', '3231835', '3477940', '7741706', '5196406', '3249257', '4345728', '5433480', '5708658', '5028116', '1319947', '3761170', '3497814', '5015898', '3904512']","['5594652', '', '', '', '']",8,1.0
8810,4ed39f27b29fd,5LB4NE84I93P,1541180309,clickout item,5594652,"['4415314', '5874900', '2242038', '4454760', '4342016', '150138', '1475717', '104639', '5594652', '104677', '478691', '3231835', '3477940', '7741706', '5196406', '3249257', '4345728', '5433480', '5708658', '5028116', '1319947', '3761170', '3497814', '5015898', '3904512']","['5594652', '5594652', '', '', '']",8,1.0
8811,4ed39f27b29fd,5LB4NE84I93P,1541180694,clickout item,5708658,"['4415314', '5874900', '2242038', '4454760', '4342016', '150138', '1475717', '104639', '5594652', '104677', '478691', '3231835', '3477940', '7741706', '5196406', '3249257', '4345728', '5433480', '5708658', '5028116', '1319947', '3761170', '3497814', '5015898', '3904512']","['5594652', '5594652', '5594652', '', '']",18,1.0
8812,4ed39f27b29fd,5LB4NE84I93P,1541180810,clickout item,3904512,"['4415314', '5874900', '2242038', '4454760', '4342016', '150138', '1475717', '104639', '5594652', '104677', '478691', '3231835', '3477940', '7741706', '5196406', '3249257', '4345728', '5433480', '5708658', '5028116', '1319947', '3761170', '3497814', '5015898', '3904512']","['5594652', '5594652', '5594652', '5708658', '']",24,1.0
8813,4ed39f27b29fd,5LB4NE84I93P,1541180812,clickout item,3904512,"['4415314', '5874900', '2242038', '4454760', '4342016', '150138', '1475717', '104639', '5594652', '104677', '478691', '3231835', '3477940', '7741706', '5196406', '3249257', '4345728', '5433480', '5708658', '5028116', '1319947', '3761170', '3497814', '5015898', '3904512']","['5594652', '5594652', '5594652', '5708658', '3904512']",24,1.0
8814,54eb000388948,ZORQ4T92UB80,1541113623,interaction item info,4498978,,"['', '', '', '', '']",-1,0.0
8815,54eb000388948,ZORQ4T92UB80,1541113623,clickout item,4498978,"['2647860', '4498978', '5028116', '104838', '109350', '95685', '1670475', '1477057', '104735', '153550', '104949', '97505', '3231835', '104913', '2068758', '6794024', '3497814', '5722428', '104765', '1770143', '1890529', '104639', '5723646', '104786', '4274266']","['', '', '', '', '']",1,1.0
8816,54eb000388948,ZORQ4T92UB80,1541113718,clickout item,2647860,"['2647860', '4498978', '5028116', '104838', '109350', '95685', '1670475', '1477057', '104735', '153550', '104949', '97505', '3231835', '104913', '2068758', '6794024', '3497814', '5722428', '104765', '1770143', '1890529', '104639', '5723646', '104786', '4274266']","['4498978', '4498978', '', '', '']",0,1.0
8817,598b99bcd55c2,N0FTHB6P29CV,1541274568,clickout item,104790,"['1670475', '104558', '5433480', '104990', '104706', '4342016', '5497220', '105014', '104790', '109350', '104800', '150138', '4415314', '104882', '104838', '5874900', '95685', '2342182', '4345728', '97505', '104776', '4800024', '104793', '104648', '104949']","['', '', '', '', '']",8,1.0
8818,5be2707d41c09,FMT41G08HEQB,1541070998,interaction item info,104558,,"['', '', '', '', '']",-1,0.0
8819,5e9f77b7dfa3b,V87OKO42S4NZ,1541164087,clickout item,3477940,"['5155978', '2632030', '4345728', '150138', '5708658', '1668389', '4454760', '6272506', '5015898', '4274266', '1743531', '3224362', '3497814', '3907838', '4415314', '4342016', '5874900', '5016850', '3231835', '5196406', '4094062', '104639', '5594652', '2144560', '3477940']","['', '', '', '', '']",24,1.0
8820,5e9f77b7dfa3b,V87OKO42S4NZ,1541164126,clickout item,4454760,"['5155978', '2632030', '1668389', '4454760', '5015898', '3224362', '3497814', '5016850', '3231835', '5196406', '104639', '5594652', '3477940', '2566708', '3761170', '3249257', '1475717', '3904512', '5028116', '3044710', '2924213', '623276', '3904508', '2289804', '104838']","['3477940', '', '', '', '']",3,1.0
8821,5e9f77b7dfa3b,V87OKO42S4NZ,1541164129,clickout item,5015898,"['5155978', '2632030', '1668389', '4454760', '5015898', '3224362', '3497814', '5016850', '3231835', '5196406', '104639', '5594652', '3477940', '2566708', '3761170', '3249257', '1475717', '3904512', '5028116', '3044710', '2924213', '623276', '3904508', '2289804', '104838']","['3477940', '4454760', '', '', '']",4,1.0
8822,5e9f77b7dfa3b,V87OKO42S4NZ,1541164135,clickout item,5016850,"['5155978', '2632030', '1668389', '4454760', '5015898', '3224362', '3497814', '5016850', '3231835', '5196406', '104639', '5594652', '3477940', '2566708', '3761170', '3249257', '1475717', '3904512', '5028116', '3044710', '2924213', '623276', '3904508', '2289804', '104838']","['3477940', '4454760', '5015898', '', '']",7,1.0
8823,5e9f77b7dfa3b,V87OKO42S4NZ,1541164142,clickout item,5196406,"['5155978', '2632030', '1668389', '4454760', '5015898', '3224362', '3497814', '5016850', '3231835', '5196406', '104639', '5594652', '3477940', '2566708', '3761170', '3249257', '1475717', '3904512', '5028116', '3044710', '2924213', '623276', '3904508', '2289804', '104838']","['3477940', '4454760', '5015898', '5016850', '']",9,1.0
8824,5e9f77b7dfa3b,V87OKO42S4NZ,1541164149,clickout item,3477940,"['5155978', '2632030', '1668389', '4454760', '5015898', '3224362', '3497814', '5016850', '3231835', '5196406', '104639', '5594652', '3477940', '2566708', '3761170', '3249257', '1475717', '3904512', '5028116', '3044710', '2924213', '623276', '3904508', '2289804', '104838']","['3477940', '4454760', '5015898', '5016850', '5196406']",12,1.0
